trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,shape_dist_traveled,timepoint,arrival_seconds,departure_seconds,route_id_x,service_id_x,trip_headsign_x,trip_short_name_x,direction_id_x,shape_id_x,route_id_y,service_id_y,trip_headsign_y,trip_short_name_y,direction_id_y,shape_id_y,travel_time_seconds
01a295ba-67a9-4490-9e6b-25e8d637fb1c,69,1005O00060C0,00:51:51,00:51:51,,23395.05,0,3111,3111,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,110.0
01a295ba-67a9-4490-9e6b-25e8d637fb1c,70,1005O00359S0,00:52:43,00:52:43,,23788.98,0,3163,3163,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,52.0
01a295ba-67a9-4490-9e6b-25e8d637fb1c,71,1005O00375S2,00:54:00,00:54:00,,24366.59,0,3240,3240,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,77.0
01a295ba-67a9-4490-9e6b-25e8d637fb1c,72,1005O00197C0,00:54:50,00:54:50,,24738.78,0,3290,3290,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,50.0
01a295ba-67a9-4490-9e6b-25e8d637fb1c,73,1005O00020S0,00:55:24,00:55:24,,24996.63,0,3324,3324,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,34.0
01a295ba-67a9-4490-9e6b-25e8d637fb1c,74,1005O00232S0,00:56:42,00:56:42,,25584.64,0,3402,3402,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,78.0
01a295ba-67a9-4490-9e6b-25e8d637fb1c,75,1005O00234C0,00:57:02,00:57:02,,25736.88,0,3422,3422,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,20.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,0,4124O00046C0,00:00:00,00:00:00,,0.0,0,0,0,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,1,4124O00031C0,00:00:12,00:00:12,,83.45,0,12,12,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,12.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,2,4124O00058C0,00:00:52,00:00:52,,363.52,0,52,52,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,40.0
01f7cd8d-33b8-49f2-ba55-c72cabfd4923,3,4124O00033C0,00:01:27,00:01:27,,605.17,0,87,87,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,O0371AAA0A,S_REG,Praça da República,371,0,n2a4,35.0
